Phase Formation,Alloy,Dmax
RMG,Al87.5Ca7.5Fe5,0.1
RMG,Al87.5Ca7.5Ni5,0.1
RMG,Al87.5Fe0.5Ni12,0.1
RMG,Al87.5Fe2Ni10.5,0.1
RMG,Al87.5Fe3.5Ni9,0.1
RMG,Al87.5Mn0.5Ni12,0.1
RMG,Al87Ce10Cr3,0.1
RMG,Al87Ce13,0.1
RMG,Al87Ce5Ni8,0.1
RMG,Al87Ce6Ni7,0.1
RMG,Al87Ce8Co5,0.1
RMG,Al87Ce8Cu5,0.1
RMG,Al87Ce8Fe5,0.1
RMG,Al87Ce8Nb5,0.1
RMG,Al87Co11Fe2,0.1
RMG,Al87Co1Ni12,0.1
RMG,Al87Co2Ni11,0.1
RMG,Al87Fe1Ni12,0.1
RMG,Al87Fe3Ni10,0.1
RMG,Al87La5Ni8,0.1
RMG,Al87Mn1Ni12,0.1
RMG,Al87Mn2.5Ni10.5,0.1
RMG,Al87Nd5Ni8,0.1
RMG,Al87Nd7Ni6,0.1
RMG,Al87Ni10Y3,0.1
RMG,Al87Ni10Zr3,0.1
RMG,Al87Ni3Y10,0.1
RMG,Al87Ni5Y8,0.1
RMG,Al87Ni6Sm7,0.1
RMG,Al87Ni8Sm5,0.1
RMG,Al87Y13,0.1
RMG,Al88.5Fe3Ni8.5,0.1
RMG,Al88Ce10Co2,0.1
RMG,Al88Ce10Cu2,0.1
RMG,Al88Ce10Fe2,0.1
RMG,Al88Ce10Mn2,0.1
RMG,Al88Ce10Nb2,0.1
RMG,Al88Ce10V2,0.1
RMG,Al88Ce12,0.1
RMG,Al88Ce2Co10,0.1
RMG,Al88Ce2Fe10,0.1
RMG,Al88Ce2Ni10,0.1
RMG,Al88Co4Ni8,0.1
RMG,Al88Co5Ni7,0.1
RMG,Al88Fe1Ni11,0.1
RMG,Al88Fe3Ni9,0.1
RMG,Al88Gd12,0.1
RMG,Al88La10Ni2,0.1
RMG,Al88La2Ni10,0.1
RMG,Al88La6Ni6,0.1
RMG,Al88La7Ni5,0.1
RMG,Al88Mn1Ni11,0.1
RMG,Al88Mn2Ni10,0.1
RMG,Al88Nd10Ni2,0.1
RMG,Al88Nd12,0.1
RMG,Al88Nd1Ni11,0.1
RMG,Al88Nd2Ni10,0.1
RMG,Al88Nd4Ni8,0.1
RMG,Al88Nd6Ni6,0.1
RMG,Al88Nd8Ni4,0.1
RMG,Al88Ni10Y2,0.1
RMG,Al88Ni10Zr2,0.1
RMG,Al88Ni7Zr5,0.1
RMG,Al88Ni9Y3,0.1
RMG,Al88Sm12,0.1
RMG,Al88Y12,0.1
RMG,Al89Ca11,0.1
RMG,Al89Ce10Ni1,0.1
RMG,Al89Ce11,0.1
RMG,Al89La7Ni4,0.1
RMG,Al89Ni1Sm10,0.1
RMG,Al89Ni9Zr2,0.1
RMG,Al89Y11,0.1
RMG,Al8B14Fe78,0.1
RMG,Al8B18Co74,0.1
RMG,Al8B18Fe74,0.1
RMG,Al8B18Ni74,0.1
RMG,Al8B22Co70,0.1
RMG,Al8B22Fe70,0.1
RMG,Al8B22Ni70,0.1
RMG,Al8B26Co66,0.1
RMG,Al8B26Ni66,0.1
RMG,Al8B30Co62,0.1
RMG,Al8B30Ni62,0.1
RMG,Al8B34Co58,0.1
RMG,Al8B34Ni58,0.1
RMG,Al8B38Ni54,0.1
RMG,Al8B42Ni50,0.1
RMG,Al8Ce10Cu82,0.1
RMG,Al8Ce8Cu84,0.1
RMG,Al8Cu84Nd8,0.1
RMG,Al8Ga16Mg76,0.1
RMG,Al8La86Ni6,0.1
RMG,Al8Ni8Zr84,0.1
RMG,Al8Si7Zr85,0.1
RMG,Al90Ca10,0.1
RMG,Al90Ca7.5Fe2.5,0.1
RMG,Al90Ca7.5Ni2.5,0.1
RMG,Al90Ce10,0.1
RMG,Al90Ce3Co7,0.1
RMG,Al90Ce3Fe7,0.1
RMG,Al90Ce5Co5,0.1
RMG,Al90Ce5Fe5,0.1
RMG,Al90Ce8Nb2,0.1
RMG,Al90Cu5La5,0.1
RMG,Al90Gd10,0.1
RMG,Al90Gd5Ni5,0.1
RMG,Al90La10,0.1
RMG,Al90La8Ni2,0.1
RMG,Al90Nd10,0.1
RMG,Al90Nd2Ni8,0.1
RMG,Al90Nd3Ni7,0.1
RMG,Al90Nd4Ni6,0.1
RMG,Al90Nd5Ni5,0.1
RMG,Al90Nd6Ni4,0.1
RMG,Al90Nd8Ni2,0.1
RMG,Al90Ni5Sm5,0.1
RMG,Al90Ni5Y5,0.1
RMG,Al90Sm10,0.1
RMG,Al90Y10,0.1
RMG,Al91Ca9,0.1
RMG,Al91Ce5Ni4,0.1
RMG,Al91Ce9,0.1
RMG,Al91La5Ni4,0.1
RMG,Al91La7Ni2,0.1
RMG,Al92Ce6Nb2,0.1
RMG,Al92Ce8,0.1
RMG,Al92Gd8,0.1
RMG,Al92La8,0.1
RMG,Al92Nd8,0.1
RMG,Al92Sm8,0.1
RMG,Al92Y8,0.1
RMG,Al93Ce7,0.1
RMG,Al9La27Ni64,0.1
RMG,Al9Ni62Zr29,0.1
RMG,Al9Y9,0.1
RMG,Au1.7Pd81.8Si16.5,0.1
RMG,Au10Pd72Si18,0.1
RMG,Au10Pd73.5Si16.5,0.1
RMG,Au12.5Pd71Si16.5,0.1
RMG,Au12Pd68Si20,0.1
RMG,Au12Pd71Si17,0.1
RMG,Au15Pd68.5Si16.5,0.1
RMG,Au18B10Pr72,0.1
RMG,Au1Cu29Mg70,0.1
RMG,Au1Pd81Si18,0.1
RMG,Au22.5B10Er67.5,0.1
RMG,Au22.5B10Gd67.5,0.1
RMG,Au22.5B10Pr67.5,0.1
RMG,Au22.75Cu68.25La9,0.1
RMG,Au25Gd75,0.1
RMG,Au2Pd80Si18,0.1
RMG,Au2Pd81.5Si16.5,0.1
RMG,Au3.5Pd80.5Si16,0.1
RMG,Au3.5Pd80Si16.5,0.1
RMG,Au3Cu27Mg70,0.1
RMG,Au3Pd79Si18,0.1
RMG,Au3Pd80.5Si16.5,0.1
RMG,Au4.2Pd79.3Si16.5,0.1
RMG,Au44.5Cu44.5La11,0.1
RMG,Au45.5Cu45.5La9,0.1
RMG,Au45Cu45La10,0.1
RMG,Au4Pd75Si21,0.1
RMG,Au4Pd76Si20,0.1
RMG,Au4Pd78Si18,0.1
RMG,Au4Pd79.5Si16.5,0.1
RMG,Au4Pd79Si17,0.1
RMG,Au4Pd81Si15,0.1
RMG,Au53.2Pb27.5Sb19.3,0.1
RMG,Au54.6Cu36.4La9,0.1
RMG,Au55Pb22.5Sb22.5,0.1
RMG,Au5Pd77Si18,0.1
RMG,Au5Pd78.5Si16.5,0.1
RMG,Au6.7Pd76.8Si16.5,0.1
RMG,Au66Pd16Si18,0.1
RMG,Au6Pd77.5Si16.5,0.1
RMG,Au6Pd78Si16,0.1
RMG,Au7.5Pd76Si16.5,0.1
RMG,Au76.89Ge13.66Si9.45,0.1
RMG,Au77Ge14Si9,0.1
RMG,Au7Pd73Si20,0.1
RMG,Au7Pd75Si18,0.1
RMG,Au7Pd76.5Si16.5,0.1
RMG,Au8Pd74Si18,0.1
RMG,Au9Cu21Mg70,0.1
RMG,Au9Pd75Si16,0.1
RMG,B1.5Fe92Zr6.5,0.1
RMG,B1.8Ni81.5P16.7,0.1
RMG,B10Be20Fe70,0.1
RMG,B10C10Fe80,0.1
RMG,B10C5Fe85,0.1
RMG,B10C7Fe83,0.1
RMG,B10C9Fe81,0.1
RMG,B10Co20Ti70,0.1
RMG,B10Co74Zr16,0.1
RMG,B10Co77.5Si12.5,0.1
RMG,B10Co77Nb13,0.1
RMG,B10Co80Zr10,0.1
RMG,B10Cr24Fe66,0.1
RMG,B10Cr26Fe64,0.1
RMG,B10Cu25Zr65,0.1
RMG,B10Cu30Zr60,0.1
RMG,B10Cu35Zr55,0.1
RMG,B10Fe20Ti70,0.1
RMG,B10Fe70Mo20,0.1
RMG,B10Fe70Si20,0.1
RMG,B10Fe72.5Si17.5,0.1
RMG,B10Fe72Mo18,0.1
RMG,B10Fe75Mo15,0.1
RMG,B10Fe75Nb15,0.1
RMG,B10Fe75Si15,0.1
RMG,B10Fe75Zr15,0.1
RMG,B10Fe77.5Si12.5,0.1
RMG,B10Fe78Mo12,0.1
RMG,B10Fe78Nb12,0.1
RMG,B10Fe78Zr12,0.1
RMG,B10Fe79P11,0.1
RMG,B10Fe80Ge10,0.1
RMG,B10Fe80Mo10,0.1
RMG,B10Fe80Ni10,0.1
RMG,B10Fe80P10,0.1
RMG,B10Fe80Si10,0.1
RMG,B10Fe80Zr10,0.1
RMG,B10Fe81P9,0.1
RMG,B10Fe82Mo8,0.1
RMG,B10Fe82Zr8,0.1
RMG,B10Fe83Nb7,0.1
RMG,B10Fe83P7,0.1
RMG,B10Fe83Ta7,0.1
RMG,B10Fe83Ti7,0.1
RMG,B10Fe85Nb5,0.1
RMG,B10Fe85Ni5,0.1
RMG,B10Fe85Zr5,0.1
RMG,B10Fe87Zr3,0.1
RMG,B10Mo70Si20,0.1
RMG,B10Mo75Si15,0.1
RMG,B10Mo80P10,0.1
RMG,B10Ni20Ti70,0.1
RMG,B10Ni30Zr60,0.1
RMG,B10Ni75Si15,0.1
RMG,B10Ni76P14,0.1
RMG,B10Ni76Si14,0.1
RMG,B10Ni80P10,0.1
RMG,B10Ni80Si10,0.1
RMG,B10Si20W70,0.1
RMG,B11.1Ni81.5P7.4,0.1
RMG,B11.25Co63.75V25,0.1
RMG,B11C5Fe84,0.1
RMG,B11C7Fe82,0.1
RMG,B11C9Fe80,0.1
RMG,B11Co53.4Mn35.6,0.1
RMG,B11Co71.2Mn17.8,0.1
RMG,B11Co78Si11,0.1
RMG,B11Co89,0.1
RMG,B11Cr27Fe62,0.1
RMG,B11Fe79P10,0.1
RMG,B11Fe80P9,0.1
RMG,B11Fe82Ti7,0.1
RMG,B11Fe84Zr5,0.1
RMG,B11Ni78Si11,0.1
RMG,B12.2Fe74.8Si13,0.1
RMG,B12.5Co75Si12.5,0.1
RMG,B12.5Co77.5Si10,0.1
RMG,B12.5Co80Si7.5,0.1
RMG,B12.5Fe70Si17.5,0.1
RMG,B12.5Fe72.5Si15,0.1
RMG,B12.5Fe75Si12.5,0.1
RMG,B12.5Fe77.5Si10,0.1
RMG,B12.5Fe78.5Si9,0.1
RMG,B12.5Fe80Si7.5,0.1
RMG,B12.5Fe82.5Si5,0.1
RMG,B12.5Ni75Si12.5,0.1
RMG,B12.75Co72.25Ti15,0.1
RMG,B12.75Co72.25V15,0.1
RMG,B12C12Co76,0.1
RMG,B12C3Fe85,0.1
RMG,B12C5Fe83,0.1
RMG,B12C7Fe81,0.1
RMG,B12C9Fe79,0.1
RMG,B12Co18Mn70,0.1
RMG,B12Co24Mn64,0.1
RMG,B12Co34Mn54,0.1
RMG,B12Co39Mn49,0.1
RMG,B12Co44Mn44,0.1
RMG,B12Co45Mn43,0.1
RMG,B12Co48Mn40,0.1
RMG,B12Co49Mn39,0.1
RMG,B12Co52.8Mn35.2,0.1
RMG,B12Co53Mn35,0.1
RMG,B12Co57Mn31,0.1
RMG,B12Co61.6Mn26.4,0.1
RMG,B12Co61Mn27,0.1
RMG,B12Co62Mn26,0.1
RMG,B12Co68Mn20,0.1
RMG,B12Co68Ti20,0.1
RMG,B12Co68V20,0.1
RMG,B12Co70.4Mn17.6,0.1
RMG,B12Co70.5Mn17.5,0.1
RMG,B12Co70Mn18,0.1
RMG,B12Co78Si10,0.1
RMG,B12Co79Mn9,0.1
RMG,B12Co80Nb8,0.1
RMG,B12Co88,0.1
RMG,B12Cr10Fe78,0.1
RMG,B12Cr14Fe74,0.1
RMG,B12Cr15Fe73,0.1
RMG,B12Cr18Fe70,0.1
RMG,B12Cr20Fe68,0.1
RMG,B12Cr22Fe66,0.1
RMG,B12Cr24Fe64,0.1
RMG,B12Cr26Fe62,0.1
RMG,B12Cr5Fe83,0.1
RMG,B12Fe21Zr67,0.1
RMG,B12Fe68Mo20,0.1
RMG,B12Fe68Ni20,0.1
RMG,B12Fe70Mo18,0.1
RMG,B12Fe70Si18,0.1
RMG,B12Fe72Si16,0.1
RMG,B12Fe73Mo15,0.1
RMG,B12Fe73Ni15,0.1
RMG,B12Fe75Si13,0.1
RMG,B12Fe76Mo12,0.1
RMG,B12Fe77Si11,0.1
RMG,B12Fe78Mo10,0.1
RMG,B12Fe78Ni10,0.1
RMG,B12Fe78Si10,0.1
RMG,B12Fe78V10,0.1
RMG,B12Fe78Zr10,0.1
RMG,B12Fe79P9,0.1
RMG,B12Fe80Ge8,0.1
RMG,B12Fe80Mo8,0.1
RMG,B12Fe80P8,0.1
RMG,B12Fe80Si8,0.1
RMG,B12Fe80Zr8,0.1
RMG,B12Fe81Hf7,0.1
RMG,B12Fe81Mo7,0.1
RMG,B12Fe81Nb7,0.1
RMG,B12Fe81P7,0.1
RMG,B12Fe81W7,0.1
RMG,B12Fe81Zr7,0.1
RMG,B12Fe82Nd6,0.1
RMG,B12Fe82P6,0.1
RMG,B12Fe82Si6,0.1
RMG,B12Fe83Mo5,0.1
RMG,B12Fe83Nb5,0.1
RMG,B12Fe83P5,0.1
RMG,B12Fe83Si5,0.1
RMG,B12Fe83V5,0.1
RMG,B12Fe84Si4,0.1
RMG,B12Fe88,0.1
RMG,B12Mo71Si17,0.1
RMG,B12Mo78Si10,0.1
RMG,B12Ni72Si16,0.1
RMG,B12Ni74P14,0.1
RMG,B12Ni76Si12,0.1
RMG,B12Ni78Si10,0.1
RMG,B12Ni81.5P6.5,0.1
RMG,B13.5Co73Si13.5,0.1
RMG,B13.5Co76.5Ti10,0.1
RMG,B13.5Co76.5V10,0.1
RMG,B13C7Fe80,0.1
RMG,B13Co71Zr16,0.1
RMG,B13Cu0.5Fe86.5,0.1
RMG,B13Fe72Zr15,0.1
RMG,B13Fe75Si12,0.1
RMG,B13Fe75Zr12,0.1
RMG,B13Fe77P10,0.1
RMG,B13Fe79P8,0.1
RMG,B13Fe80P7,0.1
RMG,B13Fe82Si5,0.1
RMG,B13Fe82Zr5,0.1
RMG,B13Fe83Si4,0.1
RMG,B13Fe84Si3,0.1
RMG,B13Fe87,0.1
RMG,B13Ni72Si15,0.1
RMG,B14.25Co80.75V5,0.1
RMG,B14.4Cr6.6Fe79,0.1
RMG,B14.5Fe78Si7.5,0.1
RMG,B14.5Fe81.5Si4,0.1
RMG,B14.75Co70.5Si14.75,0.1
RMG,B14.8Ni81.5P3.7,0.1
RMG,B14C3Fe83,0.1
RMG,B14C5Fe81,0.1
RMG,B14C5Ni81,0.1
RMG,B14C7Fe79,0.1
RMG,B14Co80Si6,0.1
RMG,B14Cr10Fe76,0.1
RMG,B14Cr14Fe72,0.1
RMG,B14Cr15Fe71,0.1
RMG,B14Cr20Fe66,0.1
RMG,B14Cr24Fe62,0.1
RMG,B14Cr26Fe60,0.1
RMG,B14Cr5Fe81,0.1
RMG,B14Cr7Fe79,0.1
RMG,B14Cu0.5Fe85.5,0.1
RMG,B14Fe20Mn66,0.1
RMG,B14Fe43Ni43,0.1
RMG,B14Fe61Ni25,0.1
RMG,B14Fe66Mo20,0.1
RMG,B14Fe66Ni20,0.1
RMG,B14Fe71Mn15,0.1
RMG,B14Fe71Mo15,0.1
RMG,B14Fe71Ni15,0.1
RMG,B14Fe71V15,0.1
RMG,B14Fe74Mo12,0.1
RMG,B14Fe76Mn10,0.1
RMG,B14Fe76Mo10,0.1
RMG,B14Fe76Ni10,0.1
RMG,B14Fe76V10,0.1
RMG,B14Fe78Mo8,0.1
RMG,B14Fe78Si8,0.1
RMG,B14Fe78Zr8,0.1
RMG,B14Fe79P7,0.1
RMG,B14Fe79Si7,0.1
RMG,B14Fe79V7,0.1
RMG,B14Fe79W7,0.1
RMG,B14Fe80P6,0.1
RMG,B14Fe80Zr6,0.1
RMG,B14Fe81Mn5,0.1
RMG,B14Fe81Mo5,0.1
RMG,B14Fe81Ni5,0.1
RMG,B14Fe81P5,0.1
RMG,B14Fe81V5,0.1
RMG,B14Fe82Si4,0.1
RMG,B14Fe83Mn3,0.1
RMG,B14Fe83Ni3,0.1
RMG,B14Fe83P3,0.1
RMG,B14Fe83Si3,0.1
RMG,B14Fe84Si2,0.1
RMG,B14Fe85Mn1,0.1
RMG,B14Fe85Ni1,0.1
RMG,B14Fe86,0.1
RMG,B14Ni70Si16,0.1
RMG,B14Ni72Si14,0.1
RMG,B14Ni76Si10,0.1
RMG,B14Ni78Si8,0.1
RMG,B15C5Fe80,0.1
RMG,B15Co70Si15,0.1
RMG,B15Co72.5Si12.5,0.1
RMG,B15Co75Si10,0.1
RMG,B15Co77.5Si7.5,0.1
RMG,B15Co80Si5,0.1
RMG,B15Cr10Fe75,0.1
RMG,B15Cr11Fe74,0.1
RMG,B15Cr12Fe73,0.1
RMG,B15Cr15Fe70,0.1
RMG,B15Cr2.5Fe82.5,0.1
RMG,B15Cr20Fe65,0.1
RMG,B15Cr25Fe60,0.1
RMG,B15Cr30Fe55,0.1
RMG,B15Cr4Fe81,0.1
RMG,B15Cr5Fe80,0.1
RMG,B15Cr7Fe78,0.1
RMG,B15Cr9Fe76,0.1
RMG,B15Fe67.5Si17.5,0.1
RMG,B15Fe70Si15,0.1
RMG,B15Fe72.5Si12.5,0.1
RMG,B15Fe72Si13,0.1
RMG,B15Fe74.5Si10.5,0.1
RMG,B15Fe75.3Si9.7,0.1
RMG,B15Fe75Si10,0.1
RMG,B15Fe75Zr10,0.1
RMG,B15Fe77.5Si7.5,0.1
RMG,B15Fe77P8,0.1
RMG,B15Fe78Si7,0.1
RMG,B15Fe78Zr7,0.1
RMG,B15Fe79P6,0.1
RMG,B15Fe79Zr6,0.1
RMG,B15Fe80Ge5,0.1
RMG,B15Fe80P5,0.1
RMG,B15Fe80Si5,0.1
RMG,B15Fe80Zr5,0.1
RMG,B15Fe81Si4,0.1
RMG,B15Fe82Nd3,0.1
RMG,B15Fe82Si3,0.1
RMG,B15Fe82Zr3,0.1
RMG,B15Fe83Si2,0.1
RMG,B15Fe83Zr2,0.1
RMG,B15Fe84Si1,0.1
RMG,B15Fe85,0.1
RMG,B15Mo70Si15,0.1
RMG,B15Mo75Si10,0.1
RMG,B15Ni75Si10,0.1
RMG,B16.5Fe61.5Ni22,0.1
RMG,B16.5Fe82Sn1.5,0.1
RMG,B16.7Ni81.5P1.8,0.1
RMG,B16C10Ni74,0.1
RMG,B16C12Co72,0.1
RMG,B16C2Ni82,0.1
RMG,B16C3Fe81,0.1
RMG,B16C4Co80,0.1
RMG,B16C4Fe80,0.1
RMG,B16C4Ni80,0.1
RMG,B16C6Ni78,0.1
RMG,B16C8Co76,0.1
RMG,B16C8Ni76,0.1
RMG,B16Co17Mn67,0.1
RMG,B16Co20Mn64,0.1
RMG,B16Co21Mn63,0.1
RMG,B16Co24.5Mn59.5,0.1
RMG,B16Co25Mn59,0.1
RMG,B16Co27Mn57,0.1
RMG,B16Co33Mn51,0.1
RMG,B16Co35Mn49,0.1
RMG,B16Co42Mn42,0.1
RMG,B16Co43.5Mn40.5,0.1
RMG,B16Co49Mn35,0.1
RMG,B16Co50.4Mn33.6,0.1
RMG,B16Co50.5Mn33.5,0.1
RMG,B16Co50Mn34,0.1
RMG,B16Co54.5Mn29.5,0.1
RMG,B16Co58.8Mn25.2,0.1
RMG,B16Co59Mn25,0.1
RMG,B16Co65.5Mn18.5,0.1
RMG,B16Co65Mn19,0.1
RMG,B16Co67.2Mn16.8,0.1
RMG,B16Co67Mn17,0.1
RMG,B16Co68Si16,0.1
RMG,B16Co68Zr16,0.1
RMG,B16Co74Zr10,0.1
RMG,B16Co75.6Mn8.4,0.1
RMG,B16Co75Mn9,0.1
RMG,B16Co76Mn8,0.1
RMG,B16Co84,0.1
RMG,B16Cr10Fe74,0.1
RMG,B16Cr14Fe70,0.1
RMG,B16Cr20Fe64,0.1
RMG,B16Cr5Fe79,0.1
RMG,B16Cr7Fe77,0.1
RMG,B16Cu0.5Fe83.5,0.1
RMG,B16Fe25Ni59,0.1
RMG,B16Fe33.5Ni50.5,0.1
RMG,B16Fe33.6Nd50.4,0.1
RMG,B16Fe42Nd42,0.1
RMG,B16Fe42Ni42,0.1
RMG,B16Fe50.4Nd33.6,0.1
RMG,B16Fe56.3Nd27.7,0.1
RMG,B16Fe59Ni25,0.1
RMG,B16Fe64Mo20,0.1
RMG,B16Fe64Ni20,0.1
RMG,B16Fe67.2Nd16.8,0.1
RMG,B16Fe69Mo15,0.1
RMG,B16Fe69Ni15,0.1
RMG,B16Fe69V15,0.1
RMG,B16Fe74.8Nd9.2,0.1
RMG,B16Fe74Mn10,0.1
RMG,B16Fe74Ni10,0.1
RMG,B16Fe74Si10,0.1
RMG,B16Fe74V10,0.1
RMG,B16Fe76Ho8,0.1
RMG,B16Fe76Mo8,0.1
RMG,B16Fe77Hf7,0.1
RMG,B16Fe77Nb7,0.1
RMG,B16Fe77Zr7,0.1
RMG,B16Fe78Zr6,0.1
RMG,B16Fe79Mo5,0.1
RMG,B16Fe79Ni5,0.1
RMG,B16Fe79P5,0.1
RMG,B16Fe79V5,0.1
RMG,B16Fe80.64Ti3.36,0.1
RMG,B16Fe80Ho4,0.1
RMG,B16Fe80P4,0.1
RMG,B16Fe80Zr4,0.1
RMG,B16Fe81La3,0.1
RMG,B16Fe81Mn3,0.1
RMG,B16Fe81Ni3,0.1
RMG,B16Fe81P3,0.1
RMG,B16Fe82Ho2,0.1
RMG,B16Fe82Si2,0.1
RMG,B16Fe83.2Ti0.8,0.1
RMG,B16Fe83Mn1,0.1
RMG,B16Fe83Ni1,0.1
RMG,B16Fe83Si1,0.1
RMG,B16Fe84,0.1
RMG,B16Ni24Zr60,0.1
RMG,B16Ni28Zr56,0.1
RMG,B16Ni72Si12,0.1
RMG,B17.5Co75Si7.5,0.1
RMG,B17.5Cr25Fe57.5,0.1
RMG,B17.5Fe21Ni61.5,0.1
RMG,B17.5Fe41.5Ni41,0.1
RMG,B17.5Fe61.875Nd20.625,0.1
RMG,B17.5Fe66Nd16.5,0.1
RMG,B17.5Fe67.5Si15,0.1
RMG,B17.5Fe70.125Nd12.375,0.1
RMG,B17.5Fe70Si12.5,0.1
RMG,B17.5Fe72.5Si10,0.1
RMG,B17.5Fe73Si9.5,0.1
RMG,B17.5Fe74.25Nd8.25,0.1
RMG,B17.5Fe75Si7.5,0.1
RMG,B17.5Fe77.5Si5,0.1
RMG,B17.5Fe78.375Nd4.125,0.1
RMG,B17.5Fe80Si2.5,0.1
RMG,B17.5Fe82.5,0.1
RMG,B17.5Mo70Si12.5,0.1
RMG,B17.5Ni75Si7.5,0.1
RMG,B17.8Fe74.9Si7.3,0.1
RMG,B17C3Fe80,0.1
RMG,B17C5Fe78,0.1
RMG,B17Co10Fe73,0.1
RMG,B17Co11.5Fe71.5,0.1
RMG,B17Co16.5Fe66.5,0.1
RMG,B17Co19Fe64,0.1
RMG,B17Co1Fe82,0.1
RMG,B17Co22Fe61,0.1
RMG,B17Co25Fe58,0.1
RMG,B17Co2Fe81,0.1
RMG,B17Co33Fe50,0.1
RMG,B17Co3Fe80,0.1
RMG,B17Co41.5Fe41.5,0.1
RMG,B17Co4Fe79,0.1
RMG,B17Co54Fe29,0.1
RMG,B17Co62Fe21,0.1
RMG,B17Co66.5Fe16.5,0.1
RMG,B17Co6Fe77,0.1
RMG,B17Co7.5Fe75.5,0.1
RMG,B17Co75Fe8,0.1
RMG,B17Co77Fe6,0.1
RMG,B17Co83,0.1
RMG,B17Cr2.5Fe80.5,0.1
RMG,B17Cu1.5Fe81.5,0.1
RMG,B17Cu3Ni80,0.1
RMG,B17Fe20Zr63,0.1
RMG,B17Fe21Ni62,0.1
RMG,B17Fe23Ni60,0.1
RMG,B17Fe24Ni59,0.1
RMG,B17Fe32.5Ni50.5,0.1
RMG,B17Fe33Ni50,0.1
RMG,B17Fe41Ni42,0.1
RMG,B17Fe43Ni40,0.1
RMG,B17Fe48Ni35,0.1
RMG,B17Fe50Ni33,0.1
RMG,B17Fe53Ni30,0.1
RMG,B17Fe54Ni29,0.1
RMG,B17Fe63Ni20,0.1
RMG,B17Fe66.4Ni16.6,0.1
RMG,B17Fe70Si13,0.1
RMG,B17Fe73Ga10,0.1
RMG,B17Fe73Ni10,0.1
RMG,B17Fe75Ga8,0.1
RMG,B17Fe75Zr8,0.1
RMG,B17Fe77Ga6,0.1
RMG,B17Fe77P6,0.1
RMG,B17Fe78Zr5,0.1
RMG,B17Fe79.5Si3.5,0.1
RMG,B17Fe79Ga4,0.1
RMG,B17Fe79P4,0.1
RMG,B17Fe7Ni76,0.1
RMG,B17Fe80.5Mn2.5,0.1
RMG,B17Fe80.5Mo2.5,0.1
RMG,B17Fe80.5Ni2.5,0.1
RMG,B17Fe80.5W2.5,0.1
RMG,B17Fe80Nb3,0.1
RMG,B17Fe80Ni3,0.1
RMG,B17Fe80Si3,0.1
RMG,B17Fe80Zr3,0.1
RMG,B17Fe81Ga2,0.1
RMG,B17Fe82Si1,0.1
RMG,B17Mo12.5Ni70.5,0.1
RMG,B17Mo14.5Ni68.5,0.1
RMG,B17Mo16.5Ni66.5,0.1
RMG,B17Mo73Si10,0.1
RMG,B17Mo75Si8,0.1
RMG,B17Nb10Ni73,0.1
RMG,B17Nb11.5Ni71.5,0.1
RMG,B17Nb16.5Ni66.5,0.1
RMG,B17Nb5Ni78,0.1
RMG,B17Nb8Ni75,0.1
RMG,B17Ni66.5W16.5,0.1
RMG,B17Ni68.5W14.5,0.1
RMG,B17Ni68Si15,0.1
RMG,B17Ni69Si14,0.1
RMG,B17Ni70.5W12.5,0.1
RMG,B17Ni70Ta13,0.1
RMG,B17Ni71Ta12,0.1
RMG,B17Ni73Si10,0.1
RMG,B17Ni73Ta10,0.1
RMG,B17Ni73Zr10,0.1
RMG,B17Ni75W8,0.1
RMG,B17Ni76Si7,0.1
RMG,B17Ni78Zr5,0.1
RMG,B17Ni80Si3,0.1
RMG,B17Ni81.5P1.5,0.1
RMG,B18.2Ni78Ti3.8,0.1
RMG,B18.5Co81.5,0.1
RMG,B18.5Fe31.5Nd50,0.1
RMG,B18.5Fe51.5Nd30,0.1
RMG,B18.5Fe61.5Nd20,0.1
RMG,B18.5Fe69.5Nd12,0.1
RMG,B18.5Fe75.5Nd6,0.1
RMG,B18.5Fe77Nd4.5,0.1
RMG,B18.5Fe78.5Nd3,0.1
RMG,B18.5Fe81.5,0.1
RMG,B18.5Ni81.5,0.1
RMG,B18C12Ni70,0.1
RMG,B18C16Ni66,0.1
RMG,B18C2Fe80,0.1
RMG,B18C3Fe79,0.1
RMG,B18Co66Ti16,0.1
RMG,B18Co70Ti12,0.1
RMG,B18Co74Ti8,0.1
RMG,B18Co78Ti4,0.1
RMG,B18Co82,0.1
RMG,B18Cr10Fe72,0.1
RMG,B18Cr14Fe68,0.1
RMG,B18Cr20Fe62,0.1
RMG,B18Cr5Fe77,0.1
RMG,B18Cu0.5Fe81.5,0.1
RMG,B18Fe23Ni59,0.1
RMG,B18Fe31.5Ni50.5,0.1
RMG,B18Fe40Ni42,0.1
RMG,B18Fe41Ni41,0.1
RMG,B18Fe57Ni25,0.1
RMG,B18Fe62Ni20,0.1
RMG,B18Fe67Ni15,0.1
RMG,B18Fe72Ni10,0.1
RMG,B18Fe72Si10,0.1
RMG,B18Fe77Ni5,0.1
RMG,B18Fe78Si4,0.1
RMG,B18Fe80Ge2,0.1
RMG,B18Fe80P2,0.1
RMG,B18Fe80Pd2,0.1
RMG,B18Fe80Si2,0.1
RMG,B18Fe80Zr2,0.1
RMG,B18Fe82,0.1
RMG,B18Ni76Si6,0.1
RMG,B18Ni80P2,0.1
RMG,B18Ni82,0.1
RMG,B19.1Ni78.8Ti2.1,0.1
